x,y,conc
527780,187340,14.91253
527800,187340,14.92291
527820,187340,14.93677
527840,187340,14.94991
527860,187340,14.96214
527880,187340,14.97656
527900,187340,14.99184
527920,187340,15.00781
527940,187340,15.02648
527960,187340,15.04975
527980,187340,15.07909
528000,187340,15.14205
528020,187340,15.14688
528040,187340,15.1145
528060,187340,15.11762
528080,187340,15.12642
528100,187340,15.13957
528120,187340,15.15727
528140,187340,15.18081
528160,187340,15.21316
528180,187340,15.26351
528200,187340,15.45102
528220,187340,15.45887
528240,187340,15.67856
528260,187340,18.37506
528280,187340,15.91757
528300,187340,15.59873
528320,187340,15.50965
528340,187340,15.60797
528360,187340,15.51125
528380,187340,15.52834
528400,187340,15.62127
528420,187340,15.53392
528440,187340,15.55526
528460,187340,15.5842
528480,187340,15.61702
528500,187340,15.66874
528520,187340,15.76955
528540,187340,15.95397
528560,187340,15.95409
528580,187340,16.17543
528600,187340,16.69037
528620,187340,21.21354
526680,187320,15.60334
526700,187320,15.21214
526720,187320,15.06427
526740,187320,15.00009
526760,187320,14.9579
526780,187320,14.90657
526800,187320,14.87252
526820,187320,14.85189
526840,187320,14.83995
526860,187320,14.83657
526880,187320,14.83839
526900,187320,14.83771
526920,187320,14.91469
526940,187320,14.83826
526960,187320,14.8217
526980,187320,14.80757
527000,187320,14.80028
527020,187320,14.79501
527040,187320,14.7912
527060,187320,14.7878
527080,187320,14.78502
527100,187320,14.78304
527120,187320,14.78227
527140,187320,14.78252
527160,187320,14.78397
527180,187320,14.78396
527200,187320,14.79072
527220,187320,14.80647
527240,187320,14.89339
527260,187320,14.86833
527280,187320,15.00563
527300,187320,14.8545
527320,187320,14.82049
527340,187320,14.80613
527360,187320,14.80131
527380,187320,14.79911
527400,187320,14.79836
527420,187320,14.79818
527440,187320,14.79846
527460,187320,14.79945
527480,187320,14.80093
527500,187320,14.80253
527520,187320,14.80881
527540,187320,14.81509
527560,187320,14.82238
527580,187320,14.83007
527600,187320,14.83747
527620,187320,14.84496
527640,187320,14.85271
527660,187320,14.86077
527680,187320,14.86882
527700,187320,14.87739
527720,187320,14.88657
527740,187320,14.89603
527760,187320,14.90553
527780,187320,14.91554
527800,187320,14.92585
527820,187320,14.93988
527840,187320,14.95333
527860,187320,14.96611
527880,187320,14.98138
527900,187320,14.99816
527920,187320,15.01685
527940,187320,15.04053
527960,187320,15.087
527980,187320,15.1312
528000,187320,15.23825
528020,187320,15.12724
528040,187320,15.13227
528060,187320,15.13669
528080,187320,15.13421
528100,187320,15.14321
528120,187320,15.1609
528140,187320,15.1861
528160,187320,15.22201
528180,187320,15.28222
528200,187320,15.59003
528220,187320,15.57021
528240,187320,16.14188
528260,187320,16.35028
528280,187320,15.67913
528300,187320,15.5159
528320,187320,15.47262
528340,187320,15.62079
528360,187320,15.42479
528380,187320,15.41547
528400,187320,15.52635
528420,187320,15.46524
528440,187320,15.46122
528460,187320,15.4774
528480,187320,15.50678
528500,187320,15.69735
528520,187320,15.64737
528540,187320,15.60604
528560,187320,15.64681
528580,187320,15.71869
528600,187320,15.83932
528620,187320,16.04025
528640,187320,16.2766
528660,187320,16.70205
528680,187320,20.36242
528700,187320,19.35445
526680,187300,15.55364
526700,187300,15.17868
526720,187300,15.03991
526740,187300,15.04574
526760,187300,14.99384
526780,187300,14.91628
526800,187300,14.86927
526820,187300,14.85195
526840,187300,14.8446
526860,187300,14.91184
526880,187300,14.90451
526900,187300,14.94532
526920,187300,14.8752
526940,187300,14.82722
526960,187300,14.80927
526980,187300,14.80044
527000,187300,14.79457
527020,187300,14.79017
527040,187300,14.78703
527060,187300,14.78433
527080,187300,14.78207
527100,187300,14.78048
527120,187300,14.78
527140,187300,14.78039
527160,187300,14.78173
527180,187300,14.78117
527200,187300,14.78647
527220,187300,14.79976
527240,187300,14.83487
527260,187300,15.09088
527280,187300,14.88732
527300,187300,14.84569
527320,187300,14.82558
527340,187300,14.81251
527360,187300,14.80732
527380,187300,14.80553
527400,187300,14.80418
527420,187300,14.80357
527440,187300,14.80349
527460,187300,14.80408
527480,187300,14.80523
527500,187300,14.80654
527520,187300,14.81266
527540,187300,14.81882
527560,187300,14.82604
527580,187300,14.83367
527600,187300,14.84113
527620,187300,14.84857
527640,187300,14.85632
527660,187300,14.86437
527680,187300,14.87245
527700,187300,14.88111
527720,187300,14.89041
527740,187300,14.90002
527760,187300,14.9097
527780,187300,14.91985
527800,187300,14.93043
527820,187300,14.94455
527840,187300,14.95853
527860,187300,14.97224
527880,187300,14.98908
527900,187300,15.0088
527920,187300,15.03546
527940,187300,15.06863
527960,187300,15.26577
527980,187300,15.34696
528000,187300,15.14992
528020,187300,15.31671
528040,187300,15.23704
528060,187300,15.33284
528080,187300,15.14314
528100,187300,15.14882
528120,187300,15.16763
528140,187300,15.19496
528160,187300,15.23463
528180,187300,15.30297
528200,187300,15.5456
