x,y,conc
528120,187400,9.113106
528140,187400,9.165469
528160,187400,9.179695
528180,187400,9.207049
528200,187400,9.285604
528220,187400,9.201037
528240,187400,9.230721
528260,187400,9.318071
528280,187400,9.670137
528300,187400,10.41811
528320,187400,9.556152
528340,187400,9.460169
528360,187400,9.519537
528380,187400,9.571364
528400,187400,10.23242
528420,187400,11.83849
526700,187380,9.460555
526720,187380,9.228239
526740,187380,9.150429
526760,187380,9.10957
526780,187380,9.054616
526800,187380,9.027596
526820,187380,9.009439
526840,187380,8.996385
526860,187380,8.986862
526880,187380,8.98032
526900,187380,8.976404
526920,187380,8.97536
526940,187380,8.977242
526960,187380,8.977276
526980,187380,9.045177
527000,187380,8.989668
527020,187380,9.077619
527040,187380,9.041474
527060,187380,8.984087
527080,187380,8.970817
527100,187380,8.962438
527120,187380,8.953468
527140,187380,8.949471
527160,187380,8.947858
527180,187380,8.947255
527200,187380,8.953601
527220,187380,9.012265
527240,187380,8.998657
527260,187380,8.96458
527280,187380,8.967882
527300,187380,9.027862
527320,187380,8.956899
527340,187380,8.942034
527360,187380,8.935087
527380,187380,8.931104
527400,187380,8.928661
527420,187380,8.926941
527440,187380,8.925557
527460,187380,8.924808
527480,187380,8.924459
527500,187380,8.924186
527520,187380,8.926014
527540,187380,8.927826
527560,187380,8.930246
527580,187380,8.932852
527600,187380,8.935398
527620,187380,8.938142
527640,187380,8.941097
527660,187380,8.944284
527680,187380,8.947394
527700,187380,8.950925
527720,187380,8.954687
527740,187380,8.958658
527760,187380,8.962575
527780,187380,8.966994
527800,187380,8.971703
527820,187380,8.978119
527840,187380,8.984162
527860,187380,8.98971
527880,187380,8.996435
527900,187380,9.003421
527920,187380,9.010571
527940,187380,9.018622
527960,187380,9.027801
527980,187380,9.037806
528000,187380,9.050534
528020,187380,9.118317
528040,187380,9.073931
528060,187380,9.068785
528080,187380,9.073117
528100,187380,9.079817
528120,187380,9.088523
528140,187380,9.099938
528160,187380,9.114396
528180,187380,9.135915
528200,187380,9.220399
528220,187380,9.202122
528240,187380,9.246501
528260,187380,9.375629
528280,187380,11.38321
528300,187380,9.600672
528320,187380,9.424555
528340,187380,9.356791
528360,187380,9.333196
528380,187380,9.383352
528400,187380,9.494904
528420,187380,9.627057
528440,187380,10.96923
528460,187380,10.18801
528480,187380,10.92292
526680,187360,9.821557
526700,187360,9.306656
526720,187360,9.174361
526740,187360,9.141309
526760,187360,9.085664
526780,187360,9.041864
526800,187360,9.017124
526820,187360,9.001217
526840,187360,8.990132
526860,187360,8.982466
526880,187360,8.977828
526900,187360,8.976358
526920,187360,8.980421
526940,187360,9.026145
526960,187360,8.987794
526980,187360,9.019287
527000,187360,9.015842
527020,187360,8.980071
527040,187360,8.972221
527060,187360,8.961001
527080,187360,8.95268
527100,187360,8.947554
527120,187360,8.944283
527140,187360,8.942254
527160,187360,8.941593
527180,187360,8.94136
527200,187360,8.948418
527220,187360,8.979833
527240,187360,8.978784
527260,187360,8.962874
527280,187360,8.971258
527300,187360,9.031417
527320,187360,8.965498
527340,187360,8.941152
527360,187360,8.933924
527380,187360,8.930238
527400,187360,8.928031
527420,187360,8.926474
527440,187360,8.925217
527460,187360,8.924553
527480,187360,8.92428
527500,187360,8.924046
527520,187360,8.925903
527540,187360,8.927711
527560,187360,8.930136
527580,187360,8.932768
527600,187360,8.935245
527620,187360,8.937892
527640,187360,8.940703
527660,187360,8.943755
527680,187360,8.946729
527700,187360,8.950109
527720,187360,8.953754
