x,y,conc
527400,187320,28.66011
527420,187320,28.64965
527440,187320,28.6401
527460,187320,28.63712
527480,187320,28.63845
527500,187320,28.63862
527520,187320,28.64236
527540,187320,28.64521
527560,187320,28.65802
527580,187320,28.6739
527600,187320,28.68637
527620,187320,28.69937
527640,187320,28.71421
527660,187320,28.73188
527680,187320,28.7491
527700,187320,28.77148
527720,187320,28.79811
527740,187320,28.82883
527760,187320,28.85928
527780,187320,28.89437
527800,187320,28.93203
527820,187320,28.99986
527840,187320,29.05917
527860,187320,29.11484
527880,187320,29.18733
527900,187320,29.26941
527920,187320,29.36185
527940,187320,29.48882
527960,187320,29.74314
527980,187320,30.06049
528000,187320,30.80302
528020,187320,29.99344
528040,187320,30.00691
528060,187320,30.01608
528080,187320,29.98173
528100,187320,30.03188
528120,187320,30.15013
528140,187320,30.33297
528160,187320,30.61242
528180,187320,31.10463
528200,187320,33.42061
528220,187320,33.74252
528240,187320,39.54228
528260,187320,41.61853
528280,187320,34.74269
528300,187320,32.97931
528320,187320,32.37634
528340,187320,33.25395
528360,187320,31.70767
528380,187320,31.53309
528400,187320,32.22345
528420,187320,31.73048
528440,187320,31.64283
528460,187320,31.69115
528480,187320,31.82518
528500,187320,33.08013
528520,187320,32.60916
528540,187320,32.20616
528560,187320,32.38084
528580,187320,32.78588
528600,187320,33.55162
528620,187320,34.90165
528640,187320,36.50302
528660,187320,39.45247
528680,187320,65.31648
528700,187320,57.97878
526680,187300,35.26094
526700,187300,32.22333
526720,187300,31.07081
526740,187300,30.82546
526760,187300,30.53617
526780,187300,29.93978
526800,187300,29.63307
526820,187300,29.48675
526840,187300,29.40133
526860,187300,29.66157
526880,187300,29.7436
526900,187300,30.01291
526920,187300,29.46222
526940,187300,29.16399
526960,187300,29.04482
526980,187300,28.97679
527000,187300,28.92451
527020,187300,28.8803
527040,187300,28.84327
527060,187300,28.80738
527080,187300,28.77319
527100,187300,28.74446
527120,187300,28.72393
527140,187300,28.71004
527160,187300,28.70169
527180,187300,28.67581
527200,187300,28.69195
527220,187300,28.75399
527240,187300,28.94448
527260,187300,30.78008
527280,187300,29.29759
527300,187300,28.98484
527320,187300,28.84722
527340,187300,28.75864
527360,187300,28.72068
527380,187300,28.70141
527400,187300,28.6847
527420,187300,28.67329
527440,187300,28.66359
527460,187300,28.65985
527480,187300,28.66038
527500,187300,28.65979
527520,187300,28.66283
527540,187300,28.66516
527560,187300,28.67767
527580,187300,28.69317
527600,187300,28.70632
527620,187300,28.71885
527640,187300,28.73346
527660,187300,28.75087
527680,187300,28.7681
527700,187300,28.79085
527720,187300,28.81832
527740,187300,28.85028
527760,187300,28.88208
527780,187300,28.91821
527800,187300,28.95762
527820,187300,29.0259
527840,187300,29.08839
527860,187300,29.14933
527880,187300,29.23065
527900,187300,29.33031
527920,187300,29.46855
527940,187300,29.66616
527960,187300,31.01807
527980,187300,31.58381
528000,187300,30.17107
528020,187300,31.3089
528040,187300,30.73303
528060,187300,31.37984
528080,187300,30.0451
528100,187300,30.07373
528120,187300,30.20355
528140,187300,30.40735
528160,187300,30.72431
528180,187300,31.29977
528200,187300,33.24965
528220,187300,36.61811
528240,187300,67.03762
528260,187300,36.42003
528280,187300,33.50963
528300,187300,32.90705
528320,187300,32.02131
528340,187300,31.5417
528360,187300,31.27304
528380,187300,31.15969
528400,187300,31.22278
528420,187300,32.68864
528440,187300,31.32522
528460,187300,31.42741
528480,187300,32.1827
528500,187300,31.43203
528520,187300,31.33256
528540,187300,31.37248
528560,187300,31.47098
528580,187300,31.64921
528600,187300,31.94122
528620,187300,32.3413
528640,187300,32.82294
528660,187300,33.46642
528680,187300,34.45169
528700,187300,36.42468
528720,187300,40.28274
528740,187300,67.44186
526380,187280,29.25014
526400,187280,28.94453
526680,187280,35.11387
526700,187280,32.04947
526720,187280,30.91558
526740,187280,30.39476
526760,187280,30.45882
526780,187280,29.8107
526800,187280,29.60644
526820,187280,29.52327
526840,187280,29.43693
526860,187280,29.86519
526880,187280,29.54503
526900,187280,29.66233
526920,187280,29.28575
526940,187280,29.11384
526960,187280,29.01637
526980,187280,28.95319
527000,187280,28.90362
527020,187280,28.86056
527040,187280,28.82379
527060,187280,28.78839
527080,187280,28.75492
527100,187280,28.72697
527120,187280,28.70701
527140,187280,28.69326
527160,187280,28.68413
527180,187280,28.65611
527200,187280,28.66455
527220,187280,28.6921
527240,187280,28.74878
527260,187280,28.88451
527280,187280,30.04172
527300,187280,29.60454
527320,187280,28.90261
527340,187280,28.84934
527360,187280,28.80194
527380,187280,28.78767
527400,187280,28.73875
527420,187280,28.72225
527440,187280,28.70441
527460,187280,28.69489
527480,187280,28.69196
527500,187280,28.68875
527520,187280,28.69007
527540,187280,28.6914
527560,187280,28.70315
527580,187280,28.71783
527600,187280,28.73111
527620,187280,28.74288
527640,187280,28.75696
527660,187280,28.77414
527680,187280,28.7916
527700,187280,28.81526
527720,187280,28.84411
527740,187280,28.87801
527760,187280,28.91187
527780,187280,28.94975
527800,187280,28.99125
527820,187280,29.06038
527840,187280,29.12761
527860,187280,29.19745
527880,187280,29.29578
527900,187280,29.42925
527920,187280,29.60814
527940,187280,31.09161
527960,187280,30.06084
527980,187280,30.24862
528000,187280,31.24565
528020,187280,30.0298
528040,187280,29.95457
528060,187280,30.00312
528080,187280,30.03242
528100,187280,30.12223
528120,187280,30.2756
528140,187280,30.50362
528160,187280,30.85727
528180,187280,31.5027
528200,187280,33.64775
528220,187280,39.03593
528240,187280,40.891
528260,187280,34.51485
528280,187280,33.33039
528300,187280,32.16534
528320,187280,32.24015
528340,187280,31.31121
528360,187280,31.0372
528380,187280,30.90818
528400,187280,30.90426
528420,187280,31.36129
528440,187280,32.50975
528460,187280,31.59731
528480,187280,30.99659
528500,187280,30.9006
528520,187280,30.88899
528540,187280,30.91982
528560,187280,30.97443
528580,187280,31.06552
528600,187280,31.20911
528620,187280,31.3996
528640,187280,31.63218
