x,y,conc
527060,187280,21.28051
527080,187280,21.27189
527100,187280,21.2648
527120,187280,21.26018
527140,187280,21.25748
527160,187280,21.25613
527180,187280,21.24821
527200,187280,21.25257
527220,187280,21.26313
527240,187280,21.28382
527260,187280,21.33074
527280,187280,21.72389
527300,187280,21.58136
527320,187280,21.34384
527340,187280,21.3232
527360,187280,21.30881
527380,187280,21.30318
527400,187280,21.291
527420,187280,21.2869
527440,187280,21.2831
527460,187280,21.28145
527480,187280,21.2817
527500,187280,21.28218
527520,187280,21.28409
527540,187280,21.28617
527560,187280,21.29198
527580,187280,21.29861
527600,187280,21.30486
527620,187280,21.31036
527640,187280,21.31669
527660,187280,21.32387
527680,187280,21.33129
527700,187280,21.34023
527720,187280,21.35112
527740,187280,21.36354
527760,187280,21.37586
527780,187280,21.38947
527800,187280,21.40438
527820,187280,21.42859
527840,187280,21.45181
527860,187280,21.47557
527880,187280,21.50831
527900,187280,21.55247
527920,187280,21.61648
527940,187280,22.12107
527960,187280,21.76154
527980,187280,21.83355
528000,187280,22.18366
528020,187280,21.76882
528040,187280,21.74565
528060,187280,21.7646
528080,187280,21.77656
528100,187280,21.8095
528120,187280,21.86441
528140,187280,21.94525
528160,187280,22.07011
528180,187280,22.29578
528200,187280,23.03471
528220,187280,24.87117
528240,187280,25.49362
528260,187280,23.33743
528280,187280,22.92343
528300,187280,22.52903
528320,187280,22.55482
528340,187280,22.23755
528360,187280,22.14396
528380,187280,22.10051
528400,187280,22.0997
528420,187280,22.25709
528440,187280,22.65064
528460,187280,22.3399
528480,187280,22.13491
528500,187280,22.10269
528520,187280,22.10016
528540,187280,22.11271
528560,187280,22.13323
528580,187280,22.16634
528600,187280,22.21731
528620,187280,22.28445
528640,187280,22.36635
528660,187280,22.46933
528680,187280,22.60733
528700,187280,22.80905
528720,187280,23.13633
528740,187280,23.78814
528760,187280,27.41724
526360,187260,21.91226
526380,187260,21.35957
526400,187260,21.29848
526420,187260,21.28255
526440,187260,21.28334
526460,187260,21.29642
526680,187260,23.26981
526700,187260,22.28882
526720,187260,21.92876
526740,187260,21.76366
526760,187260,21.80649
526780,187260,21.61879
526800,187260,21.5524
526820,187260,21.56458
526840,187260,21.67166
526860,187260,21.47082
526880,187260,21.42276
526900,187260,21.47068
526920,187260,21.42835
526940,187260,21.38144
526960,187260,21.34886
526980,187260,21.32973
527000,187260,21.31549
527020,187260,21.30331
527040,187260,21.29343
527060,187260,21.28394
527080,187260,21.27534
527100,187260,21.26816
527120,187260,21.26376
527140,187260,21.26088
527160,187260,21.25937
527180,187260,21.25078
527200,187260,21.25337
527220,187260,21.25935
527240,187260,21.2696
527260,187260,21.28848
527280,187260,21.31646
527300,187260,21.3773
527320,187260,21.63976
527340,187260,21.77237
527360,187260,21.41289
527380,187260,21.37108
527400,187260,21.33944
527420,187260,21.33963
527440,187260,21.31588
527460,187260,21.30882
527480,187260,21.30475
527500,187260,21.30217
527520,187260,21.30267
527540,187260,21.30402
527560,187260,21.30927
527580,187260,21.31538
527600,187260,21.32134
527620,187260,21.32664
527640,187260,21.33265
527660,187260,21.33979
527680,187260,21.34731
527700,187260,21.35666
527720,187260,21.36827
527740,187260,21.38132
527760,187260,21.39436
527780,187260,21.40866
527800,187260,21.42429
527820,187260,21.44949
527840,187260,21.47493
527860,187260,21.50369
527880,187260,21.5497
527900,187260,21.61607
